expense_id,employee_id,dept,avg_monthly,category,amount,policy_limit,vendor,date,day_of_week,is_weekend,payment_mode,has_receipt,receipt_mismatch,is_duplicate,amount_over_limit,exceed_ratio,amount_vs_avg,recent_submissions,flag_count,flags,is_fraud
EXP-00737,E037,Operations,7847,Office Supplies,2240.25,5000,IRCTC,2025-06-04,2,0,Credit Card,1,0,0,0,0.4481,0.2855,1,0,,0
EXP-00738,E038,Finance,7991,Entertainment,1056.14,4000,OYO Rooms,2025-06-09,0,0,Credit Card,1,0,0,0,0.264,0.1322,6,0,,0
EXP-00739,E039,HR,7056,Fuel,1878.11,3000,Ola,2025-06-19,3,0,Debit Card,1,0,0,0,0.626,0.2662,1,0,,0
EXP-00740,E040,Operations,4690,Food,1091.21,2000,Dmart,2025-07-04,4,0,Credit Card,1,0,0,0,0.5456,0.2327,1,0,,0
EXP-00741,E041,Sales,2502,Food,322.4,2000,Uber,2025-05-29,3,0,Debit Card,1,0,0,0,0.1612,0.1289,4,0,,0
EXP-00742,E042,HR,6488,Food,839.6,2000,Ola,2025-06-10,1,0,Cash,1,0,0,0,0.4198,0.1294,6,0,,0
EXP-00743,E043,Sales,9721,Travel,12359.66,15000,Amazon,2025-06-17,1,0,Debit Card,1,0,0,0,0.824,1.2714,7,0,,0
EXP-00744,E044,HR,9742,Fuel,1568.82,3000,Dmart,2025-06-22,6,1,UPI,1,0,0,0,0.5229,0.161,5,1,Weekend Claim,0
EXP-00745,E045,Engineering,2563,Entertainment,2919.46,4000,Ola,2025-04-19,5,1,Debit Card,1,0,0,0,0.7299,1.1391,6,1,Weekend Claim,0
EXP-00746,E046,Finance,3757,Food,3145.85,2000,Flipkart,2025-04-27,6,1,Debit Card,1,0,1,1,1.5729,0.8373,15,4,Exceeds Policy Limit|Weekend Claim|Duplicate Claim|Unusually Frequent,1
EXP-00747,E047,Marketing,3678,Travel,10922.22,15000,OYO Rooms,2025-06-26,3,0,Cash,1,0,0,0,0.7281,2.9696,2,0,,0
EXP-00748,E048,Finance,8668,Office Supplies,8170.58,5000,Uber,2025-04-29,1,0,UPI,1,0,1,1,1.6341,0.9426,8,2,Exceeds Policy Limit|Duplicate Claim,1
EXP-00749,E049,HR,5314,Office Supplies,1785.24,5000,MakeMyTrip,2025-06-14,5,1,Credit Card,1,0,0,0,0.357,0.336,7,1,Weekend Claim,0
EXP-00750,E050,Sales,4729,Entertainment,3155.19,4000,Zomato,2025-07-11,4,0,Cash,1,0,0,0,0.7888,0.6672,5,0,,0
EXP-00751,E001,Finance,2860,Hotel,2592.7,8000,Amazon,2025-06-03,1,0,Cash,1,0,0,0,0.3241,0.9065,1,0,,0
EXP-00752,E002,Marketing,5092,Hotel,2939.58,8000,OYO Rooms,2025-04-24,3,0,UPI,1,0,0,0,0.3674,0.5773,6,0,,0
EXP-00753,E003,HR,7334,Office Supplies,4009.4,5000,Flipkart,2025-06-24,1,0,Debit Card,1,1,0,0,0.8019,0.5467,12,1,Receipt Mismatch,1
EXP-00754,E004,Marketing,5171,Travel,22495.4,15000,Zomato,2025-06-15,6,1,UPI,0,0,1,1,1.4997,4.3503,10,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Duplicate Claim,1
EXP-00755,E005,HR,3685,Hotel,6959.03,8000,MakeMyTrip,2025-05-07,2,0,Cash,0,0,0,0,0.8699,1.8885,10,1,Missing Receipt,1
EXP-00756,E006,Finance,9581,Fuel,588.73,3000,Zomato,2025-05-01,3,0,Credit Card,1,0,0,0,0.1962,0.0614,4,0,,0
EXP-00757,E007,Finance,8420,Fuel,1258.36,3000,Flipkart,2025-06-27,4,0,UPI,1,0,0,0,0.4195,0.1494,6,0,,0
EXP-00758,E008,Sales,6117,Fuel,3638.98,3000,Dmart,2025-06-04,2,0,Cash,1,1,0,1,1.213,0.5949,10,2,Exceeds Policy Limit|Receipt Mismatch,1
EXP-00759,E009,Engineering,9728,Hotel,2467.07,8000,IRCTC,2025-07-07,0,0,Cash,1,0,0,0,0.3084,0.2536,4,0,,0
EXP-00760,E010,Sales,4047,Hotel,4313.53,8000,Dmart,2025-05-22,3,0,UPI,1,0,0,0,0.5392,1.0659,6,0,,0
EXP-00761,E011,Operations,9101,Hotel,6395.27,8000,OYO Rooms,2025-06-03,1,0,UPI,1,0,0,0,0.7994,0.7027,3,0,,0
EXP-00762,E012,HR,3899,Fuel,992.48,3000,MakeMyTrip,2025-06-04,2,0,Cash,1,0,0,0,0.3308,0.2545,4,0,,0
EXP-00763,E013,Engineering,5202,Hotel,1614.13,8000,Uber,2025-05-30,4,0,Credit Card,1,0,0,0,0.2018,0.3103,7,0,,0
EXP-00764,E014,Marketing,4888,Fuel,5760.62,3000,Flipkart,2025-05-31,5,1,Credit Card,1,0,0,1,1.9202,1.1785,16,3,Exceeds Policy Limit|Weekend Claim|Unusually Frequent,1
EXP-00765,E015,Finance,2600,Entertainment,1309.05,4000,MakeMyTrip,2025-07-12,5,1,Cash,1,0,0,0,0.3273,0.5035,3,1,Weekend Claim,0
EXP-00766,E016,Sales,4041,Entertainment,1321.72,4000,Uber,2025-05-23,4,0,Credit Card,1,0,0,0,0.3304,0.3271,1,0,,0
EXP-00767,E017,Marketing,9041,Food,1076.81,2000,Flipkart,2025-05-20,1,0,UPI,1,0,0,0,0.5384,0.1191,2,0,,0
EXP-00768,E018,Finance,3478,Office Supplies,1772.39,5000,Swiggy,2025-06-10,1,0,UPI,1,0,0,0,0.3545,0.5096,6,0,,0
EXP-00769,E019,HR,8349,Fuel,2544.94,3000,Zomato,2025-04-27,6,1,Credit Card,1,0,0,0,0.8483,0.3048,6,1,Weekend Claim,0
EXP-00770,E020,Sales,5943,Office Supplies,931.8,5000,OYO Rooms,2025-04-18,4,0,UPI,1,0,0,0,0.1864,0.1568,3,0,,0
EXP-00771,E021,Operations,5461,Hotel,4758.14,8000,Zomato,2025-05-13,1,0,UPI,1,0,0,0,0.5948,0.8713,6,0,,0
EXP-00772,E022,Finance,9989,Entertainment,5111.5,4000,Ola,2025-05-03,5,1,UPI,1,1,0,1,1.2779,0.5117,14,4,Exceeds Policy Limit|Weekend Claim|Receipt Mismatch|Unusually Frequent,1
EXP-00773,E023,Sales,8873,Hotel,2828.51,8000,Amazon,2025-07-15,1,0,Debit Card,1,0,0,0,0.3536,0.3188,4,0,,0
EXP-00774,E024,Sales,3981,Food,257.13,2000,OYO Rooms,2025-07-12,5,1,UPI,1,0,0,0,0.1286,0.0646,3,1,Weekend Claim,0
EXP-00775,E025,Operations,5798,Fuel,1542.82,3000,Swiggy,2025-05-27,1,0,Debit Card,1,0,0,0,0.5143,0.2661,1,0,,0
EXP-00776,E026,Operations,8439,Office Supplies,1453.48,5000,Zomato,2025-06-10,1,0,Cash,1,0,0,0,0.2907,0.1722,2,0,,0
EXP-00777,E027,Marketing,2337,Hotel,4195.1,8000,Ola,2025-04-29,1,0,Debit Card,1,0,0,0,0.5244,1.7951,1,0,,0
EXP-00778,E028,Sales,8360,Fuel,2277.23,3000,Zomato,2025-05-30,4,0,Credit Card,1,0,0,0,0.7591,0.2724,3,0,,0
EXP-00779,E029,Finance,2492,Travel,19210.41,15000,Zomato,2025-06-24,1,0,UPI,1,0,0,1,1.2807,7.7088,19,2,Exceeds Policy Limit|Unusually Frequent,1
EXP-00780,E030,Marketing,2064,Food,3947.69,2000,IRCTC,2025-07-10,3,0,UPI,0,0,0,1,1.9738,1.9126,15,3,Exceeds Policy Limit|Missing Receipt|Unusually Frequent,1
EXP-00781,E031,Engineering,7463,Hotel,3897.7,8000,Dmart,2025-06-16,0,0,Credit Card,1,0,0,0,0.4872,0.5223,1,0,,0
EXP-00782,E032,HR,7618,Food,1414.51,2000,Flipkart,2025-06-19,3,0,UPI,1,0,0,0,0.7073,0.1857,7,0,,0
EXP-00783,E033,HR,6514,Office Supplies,548.4,5000,Amazon,2025-06-17,1,0,Cash,1,0,0,0,0.1097,0.0842,1,0,,0
EXP-00784,E034,Marketing,5561,Food,1165.93,2000,Ola,2025-06-02,0,0,Cash,1,0,0,0,0.583,0.2097,6,0,,0
EXP-00785,E035,Engineering,5099,Hotel,3555.99,8000,Dmart,2025-06-08,6,1,Credit Card,1,0,0,0,0.4445,0.6974,5,1,Weekend Claim,0
EXP-00786,E036,Finance,9073,Fuel,4253.38,3000,OYO Rooms,2025-04-19,5,1,UPI,1,0,0,1,1.4178,0.4688,19,3,Exceeds Policy Limit|Weekend Claim|Unusually Frequent,1
EXP-00787,E037,Operations,7847,Travel,6510.6,15000,Uber,2025-04-22,1,0,Debit Card,1,0,0,0,0.434,0.8297,7,0,,0
EXP-00788,E038,Finance,7991,Fuel,332.24,3000,Dmart,2025-05-28,2,0,Credit Card,1,0,0,0,0.1107,0.0416,1,0,,0
EXP-00789,E039,HR,7056,Entertainment,578.76,4000,Dmart,2025-04-20,6,1,Credit Card,1,0,0,0,0.1447,0.082,5,1,Weekend Claim,0
EXP-00790,E040,Operations,4690,Hotel,2160.64,8000,Uber,2025-06-07,5,1,Credit Card,1,0,0,0,0.2701,0.4607,2,1,Weekend Claim,0
EXP-00791,E041,Sales,2502,Hotel,1780.2,8000,Swiggy,2025-04-24,3,0,UPI,1,0,0,0,0.2225,0.7115,2,0,,0
EXP-00792,E042,HR,6488,Fuel,1195.04,3000,Swiggy,2025-04-30,2,0,Cash,1,0,0,0,0.3983,0.1842,5,0,,0
EXP-00793,E043,Sales,9721,Food,417.99,2000,Amazon,2025-07-12,5,1,Cash,1,0,0,0,0.209,0.043,3,1,Weekend Claim,0
EXP-00794,E044,HR,9742,Office Supplies,2574.84,5000,Swiggy,2025-06-30,0,0,Debit Card,1,0,0,0,0.515,0.2643,5,0,,0
EXP-00795,E045,Engineering,2563,Travel,7776.08,15000,Flipkart,2025-04-30,2,0,Cash,1,0,0,0,0.5184,3.034,5,0,,0
EXP-00796,E046,Finance,3757,Entertainment,2726.86,4000,MakeMyTrip,2025-04-27,6,1,Credit Card,1,0,0,0,0.6817,0.7258,15,2,Weekend Claim|Unusually Frequent,1
EXP-00797,E047,Marketing,3678,Food,454.83,2000,Dmart,2025-04-26,5,1,UPI,1,0,0,0,0.2274,0.1237,4,1,Weekend Claim,0
EXP-00798,E048,Finance,8668,Entertainment,7816.33,4000,Ola,2025-06-28,5,1,Cash,1,0,0,1,1.9541,0.9017,18,3,Exceeds Policy Limit|Weekend Claim|Unusually Frequent,1
EXP-00799,E049,HR,5314,Fuel,682.21,3000,Flipkart,2025-05-26,0,0,Debit Card,1,0,0,0,0.2274,0.1284,3,0,,0
EXP-00800,E050,Sales,4729,Fuel,1604.14,3000,Flipkart,2025-05-09,4,0,UPI,1,0,0,0,0.5347,0.3392,6,0,,0
EXP-00801,E001,Finance,2860,Hotel,6606.82,8000,Amazon,2025-07-10,3,0,Credit Card,1,0,0,0,0.8259,2.3101,7,0,,0
EXP-00802,E002,Marketing,5092,Fuel,702.82,3000,Dmart,2025-04-25,4,0,Cash,1,0,0,0,0.2343,0.138,2,0,,0
EXP-00803,E003,HR,7334,Office Supplies,7074.72,5000,Amazon,2025-05-02,4,0,UPI,0,0,0,1,1.4149,0.9646,14,3,Exceeds Policy Limit|Missing Receipt|Unusually Frequent,1
EXP-00804,E004,Marketing,5171,Entertainment,3627.3,4000,Swiggy,2025-04-20,6,1,UPI,1,0,0,0,0.9068,0.7015,13,2,Weekend Claim|Unusually Frequent,1
EXP-00805,E005,HR,3685,Fuel,2826.87,3000,Ola,2025-05-28,2,0,Cash,1,0,0,0,0.9423,0.7671,10,0,,0
EXP-00806,E006,Finance,9581,Hotel,3557.87,8000,Uber,2025-06-08,6,1,Debit Card,1,0,0,0,0.4447,0.3713,5,1,Weekend Claim,0
EXP-00807,E007,Finance,8420,Entertainment,577.53,4000,IRCTC,2025-06-18,2,0,Debit Card,1,0,0,0,0.1444,0.0686,3,0,,0
EXP-00808,E008,Sales,6117,Entertainment,2781.97,4000,Uber,2025-05-13,1,0,Debit Card,1,1,0,0,0.6955,0.4548,18,2,Receipt Mismatch|Unusually Frequent,1
EXP-00809,E009,Engineering,9728,Entertainment,3215.99,4000,MakeMyTrip,2025-06-28,5,1,Credit Card,1,0,0,0,0.804,0.3306,7,1,Weekend Claim,0
EXP-00810,E010,Sales,4047,Travel,3736.66,15000,Ola,2025-06-01,6,1,Debit Card,1,0,0,0,0.2491,0.9233,4,1,Weekend Claim,0
EXP-00811,E011,Operations,9101,Hotel,5764.99,8000,Uber,2025-05-26,0,0,UPI,1,0,0,0,0.7206,0.6334,2,0,,0
EXP-00812,E012,HR,3899,Fuel,1873.51,3000,Flipkart,2025-07-07,0,0,Cash,1,0,0,0,0.6245,0.4805,5,0,,0
EXP-00813,E013,Engineering,5202,Office Supplies,3256.34,5000,MakeMyTrip,2025-06-01,6,1,Cash,1,0,0,0,0.6513,0.626,5,1,Weekend Claim,0
EXP-00814,E014,Marketing,4888,Fuel,4078.1,3000,OYO Rooms,2025-06-05,3,0,UPI,1,0,0,1,1.3594,0.8343,16,2,Exceeds Policy Limit|Unusually Frequent,1
EXP-00815,E015,Finance,2600,Office Supplies,1695.09,5000,Uber,2025-05-11,6,1,Credit Card,1,0,0,0,0.339,0.652,3,1,Weekend Claim,0
EXP-00816,E016,Sales,4041,Hotel,1165.41,8000,MakeMyTrip,2025-06-27,4,0,Debit Card,1,0,0,0,0.1457,0.2884,2,0,,0
EXP-00817,E017,Marketing,9041,Office Supplies,970.16,5000,MakeMyTrip,2025-06-11,2,0,Debit Card,1,0,0,0,0.194,0.1073,6,0,,0
EXP-00818,E018,Finance,3478,Travel,1753.85,15000,Swiggy,2025-04-18,4,0,Cash,1,0,0,0,0.1169,0.5043,2,0,,0
EXP-00819,E019,HR,8349,Hotel,4469.88,8000,Flipkart,2025-05-23,4,0,Credit Card,1,0,0,0,0.5587,0.5354,3,0,,0
EXP-00820,E020,Sales,5943,Food,471.18,2000,IRCTC,2025-06-12,3,0,Cash,1,0,0,0,0.2356,0.0793,4,0,,0
EXP-00821,E021,Operations,5461,Food,659.62,2000,Amazon,2025-06-01,6,1,UPI,1,0,0,0,0.3298,0.1208,6,1,Weekend Claim,0
EXP-00822,E022,Finance,9989,Entertainment,3139.77,4000,Flipkart,2025-06-28,5,1,Cash,0,1,1,0,0.7849,0.3143,11,4,Weekend Claim|Missing Receipt|Receipt Mismatch|Duplicate Claim,1
EXP-00823,E023,Sales,8873,Fuel,1761.1,3000,Flipkart,2025-07-07,0,0,UPI,1,0,0,0,0.587,0.1985,5,0,,0
EXP-00824,E024,Sales,3981,Fuel,898.49,3000,Flipkart,2025-07-01,1,0,Debit Card,1,0,0,0,0.2995,0.2257,3,0,,0
EXP-00825,E025,Operations,5798,Office Supplies,2219.44,5000,Ola,2025-06-26,3,0,Cash,1,0,0,0,0.4439,0.3828,7,0,,0
EXP-00826,E026,Operations,8439,Food,1424.12,2000,Dmart,2025-07-12,5,1,Credit Card,1,0,0,0,0.7121,0.1688,2,1,Weekend Claim,0
EXP-00827,E027,Marketing,2337,Travel,11397.21,15000,Flipkart,2025-05-14,2,0,UPI,1,0,0,0,0.7598,4.8769,6,0,,0
EXP-00828,E028,Sales,8360,Office Supplies,503.49,5000,Zomato,2025-06-04,2,0,Debit Card,1,0,0,0,0.1007,0.0602,5,0,,0
EXP-00829,E029,Finance,2492,Office Supplies,3359.64,5000,IRCTC,2025-05-21,2,0,Debit Card,1,0,1,0,0.6719,1.3482,14,2,Duplicate Claim|Unusually Frequent,1
EXP-00830,E030,Marketing,2064,Office Supplies,4402.05,5000,MakeMyTrip,2025-05-25,6,1,Credit Card,1,0,0,0,0.8804,2.1328,14,2,Weekend Claim|Unusually Frequent,1
EXP-00831,E031,Engineering,7463,Food,1647.81,2000,Dmart,2025-05-07,2,0,Cash,1,0,0,0,0.8239,0.2208,3,0,,0
EXP-00832,E032,HR,7618,Food,509.87,2000,Swiggy,2025-04-23,2,0,UPI,1,0,0,0,0.2549,0.0669,5,0,,0
EXP-00833,E033,HR,6514,Hotel,840.89,8000,Zomato,2025-05-15,3,0,Cash,1,0,0,0,0.1051,0.1291,1,0,,0
EXP-00834,E034,Marketing,5561,Travel,5141.97,15000,MakeMyTrip,2025-06-11,2,0,Cash,1,0,0,0,0.3428,0.9246,7,0,,0
EXP-00835,E035,Engineering,5099,Entertainment,2324.71,4000,MakeMyTrip,2025-06-16,0,0,Credit Card,1,0,0,0,0.5812,0.4559,3,0,,0
EXP-00836,E036,Finance,9073,Entertainment,7551.76,4000,Dmart,2025-05-14,2,0,UPI,0,0,1,1,1.8879,0.8323,14,4,Exceeds Policy Limit|Missing Receipt|Duplicate Claim|Unusually Frequent,1
EXP-00837,E037,Operations,7847,Fuel,630.06,3000,Uber,2025-06-22,6,1,UPI,1,0,0,0,0.21,0.0803,2,1,Weekend Claim,0
EXP-00838,E038,Finance,7991,Office Supplies,1730.6,5000,IRCTC,2025-05-22,3,0,Cash,1,0,0,0,0.3461,0.2166,1,0,,0
EXP-00839,E039,HR,7056,Food,565.36,2000,OYO Rooms,2025-06-18,2,0,Credit Card,1,0,0,0,0.2827,0.0801,3,0,,0
EXP-00840,E040,Operations,4690,Entertainment,1736.23,4000,OYO Rooms,2025-05-29,3,0,Debit Card,1,0,0,0,0.4341,0.3702,5,0,,0
EXP-00841,E041,Sales,2502,Entertainment,3230.72,4000,OYO Rooms,2025-05-26,0,0,Cash,1,0,0,0,0.8077,1.2913,4,0,,0
EXP-00842,E042,HR,6488,Travel,12598.84,15000,IRCTC,2025-06-17,1,0,Debit Card,1,0,0,0,0.8399,1.9419,7,0,,0
EXP-00843,E043,Sales,9721,Entertainment,1156.94,4000,IRCTC,2025-07-13,6,1,Cash,1,0,0,0,0.2892,0.119,6,1,Weekend Claim,0
EXP-00844,E044,HR,9742,Hotel,6556.83,8000,Uber,2025-04-27,6,1,Debit Card,1,0,0,0,0.8196,0.673,6,1,Weekend Claim,0
EXP-00845,E045,Engineering,2563,Travel,10731.21,15000,MakeMyTrip,2025-06-04,2,0,UPI,1,0,0,0,0.7154,4.187,5,0,,0
EXP-00846,E046,Finance,3757,Fuel,3119.05,3000,Zomato,2025-07-13,6,1,UPI,1,0,0,0,1.0397,0.8302,10,2,Exceeds Policy Limit|Weekend Claim,1
EXP-00847,E047,Marketing,3678,Office Supplies,3958.22,5000,IRCTC,2025-06-29,6,1,Debit Card,1,0,0,0,0.7916,1.0762,4,1,Weekend Claim,0
EXP-00848,E048,Finance,8668,Food,3422.49,2000,Flipkart,2025-06-08,6,1,UPI,0,0,0,1,1.7112,0.3948,10,3,Exceeds Policy Limit|Weekend Claim|Missing Receipt,1
EXP-00849,E049,HR,5314,Office Supplies,1022.2,5000,Ola,2025-07-03,3,0,UPI,1,0,0,0,0.2044,0.1924,1,0,,0
EXP-00850,E050,Sales,4729,Fuel,1487.02,3000,Uber,2025-04-25,4,0,Credit Card,1,0,0,0,0.4957,0.3144,6,0,,0
EXP-00851,E001,Finance,2860,Office Supplies,2059.48,5000,OYO Rooms,2025-07-02,2,0,UPI,1,0,0,0,0.4119,0.7201,3,0,,0
EXP-00852,E002,Marketing,5092,Travel,6576.75,15000,Zomato,2025-04-18,4,0,Credit Card,1,0,0,0,0.4385,1.2916,6,0,,0
EXP-00853,E003,HR,7334,Office Supplies,3652.17,5000,Ola,2025-06-29,6,1,Debit Card,1,0,1,0,0.7304,0.498,14,3,Weekend Claim|Duplicate Claim|Unusually Frequent,1
EXP-00854,E004,Marketing,5171,Office Supplies,3213.91,5000,Amazon,2025-05-11,6,1,Debit Card,0,0,0,0,0.6428,0.6215,16,3,Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-00855,E005,HR,3685,Travel,27892.37,15000,MakeMyTrip,2025-06-24,1,0,UPI,0,0,1,1,1.8595,7.5692,13,4,Exceeds Policy Limit|Missing Receipt|Duplicate Claim|Unusually Frequent,1
EXP-00856,E006,Finance,9581,Travel,4108.21,15000,Zomato,2025-07-15,1,0,Credit Card,1,0,0,0,0.2739,0.4288,4,0,,0
EXP-00857,E007,Finance,8420,Food,309.51,2000,Dmart,2025-05-18,6,1,Credit Card,1,0,0,0,0.1548,0.0368,1,1,Weekend Claim,0
EXP-00858,E008,Sales,6117,Fuel,1952.94,3000,MakeMyTrip,2025-06-29,6,1,Credit Card,0,0,1,0,0.651,0.3193,13,4,Weekend Claim|Missing Receipt|Duplicate Claim|Unusually Frequent,1
EXP-00859,E009,Engineering,9728,Hotel,4853.52,8000,Ola,2025-06-04,2,0,Cash,1,0,0,0,0.6067,0.4989,1,0,,0
EXP-00860,E010,Sales,4047,Entertainment,429.73,4000,Swiggy,2025-05-19,0,0,Cash,1,0,0,0,0.1074,0.1062,4,0,,0
EXP-00861,E011,Operations,9101,Food,1680.34,2000,OYO Rooms,2025-06-06,4,0,UPI,1,0,0,0,0.8402,0.1846,6,0,,0
EXP-00862,E012,HR,3899,Travel,11473.15,15000,Ola,2025-05-28,2,0,Cash,1,0,0,0,0.7649,2.9426,4,0,,0
EXP-00863,E013,Engineering,5202,Office Supplies,3148.89,5000,Dmart,2025-04-29,1,0,Cash,1,0,0,0,0.6298,0.6053,1,0,,0
EXP-00864,E014,Marketing,4888,Hotel,15650.06,8000,Swiggy,2025-06-22,6,1,UPI,0,0,0,1,1.9563,3.2017,14,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-00865,E015,Finance,2600,Travel,4777.81,15000,OYO Rooms,2025-05-15,3,0,Cash,1,0,0,0,0.3185,1.8376,6,0,,0
EXP-00866,E016,Sales,4041,Fuel,2117.7,3000,Ola,2025-06-05,3,0,Credit Card,1,0,0,0,0.7059,0.5241,2,0,,0
EXP-00867,E017,Marketing,9041,Entertainment,580.68,4000,Uber,2025-06-29,6,1,Credit Card,1,0,0,0,0.1452,0.0642,6,1,Weekend Claim,0
EXP-00868,E018,Finance,3478,Entertainment,3147.42,4000,Swiggy,2025-05-10,5,1,Credit Card,1,0,0,0,0.7869,0.905,7,1,Weekend Claim,0
EXP-00869,E019,HR,8349,Fuel,346.71,3000,Amazon,2025-07-15,1,0,Credit Card,1,0,0,0,0.1156,0.0415,4,0,,0
EXP-00870,E020,Sales,5943,Entertainment,633.57,4000,Amazon,2025-05-26,0,0,Credit Card,1,0,0,0,0.1584,0.1066,1,0,,0
EXP-00871,E021,Operations,5461,Fuel,1290.16,3000,MakeMyTrip,2025-05-23,4,0,Debit Card,1,0,0,0,0.4301,0.2362,2,0,,0
EXP-00872,E022,Finance,9989,Food,3290.67,2000,Uber,2025-04-28,0,0,Debit Card,1,0,1,1,1.6453,0.3294,11,2,Exceeds Policy Limit|Duplicate Claim,1
EXP-00873,E023,Sales,8873,Hotel,5005.61,8000,MakeMyTrip,2025-05-27,1,0,Credit Card,1,0,0,0,0.6257,0.5641,5,0,,0
EXP-00874,E024,Sales,3981,Fuel,2091.99,3000,Zomato,2025-06-14,5,1,Credit Card,1,0,0,0,0.6973,0.5255,1,1,Weekend Claim,0
EXP-00875,E025,Operations,5798,Entertainment,754.67,4000,Swiggy,2025-05-19,0,0,UPI,1,0,0,0,0.1887,0.1302,6,0,,0
EXP-00876,E026,Operations,8439,Entertainment,1640.55,4000,Dmart,2025-06-23,0,0,Credit Card,1,0,0,0,0.4101,0.1944,7,0,,0
EXP-00877,E027,Marketing,2337,Fuel,2481.64,3000,Uber,2025-04-28,0,0,Debit Card,1,0,0,0,0.8272,1.0619,4,0,,0
EXP-00878,E028,Sales,8360,Hotel,6486.68,8000,Uber,2025-05-16,4,0,UPI,1,0,0,0,0.8108,0.7759,2,0,,0
EXP-00879,E029,Finance,2492,Travel,26867.59,15000,MakeMyTrip,2025-05-10,5,1,Credit Card,1,0,0,1,1.7912,10.7815,9,2,Exceeds Policy Limit|Weekend Claim,1
EXP-00880,E030,Marketing,2064,Travel,8069.55,15000,OYO Rooms,2025-07-15,1,0,Cash,1,0,0,0,0.538,3.9097,11,0,,0
EXP-00881,E031,Engineering,7463,Food,422.76,2000,Amazon,2025-06-16,0,0,UPI,1,0,0,0,0.2114,0.0566,4,0,,0
EXP-00882,E032,HR,7618,Fuel,597.6,3000,Dmart,2025-05-03,5,1,Cash,1,0,0,0,0.1992,0.0784,3,1,Weekend Claim,0
EXP-00883,E033,HR,6514,Fuel,1652.13,3000,MakeMyTrip,2025-06-05,3,0,Debit Card,1,0,0,0,0.5507,0.2536,7,0,,0
EXP-00884,E034,Marketing,5561,Entertainment,1813.92,4000,Zomato,2025-05-19,0,0,UPI,1,0,0,0,0.4535,0.3262,2,0,,0
EXP-00885,E035,Engineering,5099,Office Supplies,1785.99,5000,OYO Rooms,2025-04-20,6,1,Debit Card,1,0,0,0,0.3572,0.3503,4,1,Weekend Claim,0
EXP-00886,E036,Finance,9073,Food,2896.25,2000,MakeMyTrip,2025-06-01,6,1,Credit Card,1,1,1,1,1.4481,0.3192,15,5,Exceeds Policy Limit|Weekend Claim|Receipt Mismatch|Duplicate Claim|Unusually Frequent,1
EXP-00887,E037,Operations,7847,Office Supplies,3683.46,5000,Zomato,2025-05-15,3,0,Credit Card,1,0,0,0,0.7367,0.4694,1,0,,0
EXP-00888,E038,Finance,7991,Travel,3319.06,15000,Amazon,2025-06-06,4,0,Credit Card,1,0,0,0,0.2213,0.4153,2,0,,0
EXP-00889,E039,HR,7056,Food,1526.72,2000,MakeMyTrip,2025-06-22,6,1,UPI,1,0,0,0,0.7634,0.2164,2,1,Weekend Claim,0
EXP-00890,E040,Operations,4690,Food,449.34,2000,MakeMyTrip,2025-06-01,6,1,Credit Card,1,0,0,0,0.2247,0.0958,2,1,Weekend Claim,0
EXP-00891,E041,Sales,2502,Entertainment,2679.47,4000,Zomato,2025-07-12,5,1,Debit Card,1,0,0,0,0.6699,1.0709,2,1,Weekend Claim,0
EXP-00892,E042,HR,6488,Hotel,1127.07,8000,Amazon,2025-04-30,2,0,Cash,1,0,0,0,0.1409,0.1737,7,0,,0
EXP-00893,E043,Sales,9721,Hotel,1322.66,8000,Dmart,2025-06-20,4,0,UPI,1,0,0,0,0.1653,0.1361,1,0,,0
EXP-00894,E044,HR,9742,Entertainment,3284.65,4000,Swiggy,2025-04-25,4,0,UPI,1,0,0,0,0.8212,0.3372,5,0,,0
EXP-00895,E045,Engineering,2563,Travel,11732.42,15000,MakeMyTrip,2025-06-29,6,1,Debit Card,1,0,0,0,0.7822,4.5776,4,1,Weekend Claim,0
EXP-00896,E046,Finance,3757,Travel,29807.87,15000,IRCTC,2025-07-06,6,1,Credit Card,1,0,0,1,1.9872,7.934,11,2,Exceeds Policy Limit|Weekend Claim,1
EXP-00897,E047,Marketing,3678,Entertainment,1585.16,4000,Dmart,2025-05-28,2,0,UPI,1,0,0,0,0.3963,0.431,1,0,,0
EXP-00898,E048,Finance,8668,Food,1727.87,2000,Uber,2025-04-29,1,0,Credit Card,1,0,0,0,0.8639,0.1993,17,1,Unusually Frequent,1
EXP-00899,E049,HR,5314,Food,240.3,2000,Swiggy,2025-04-23,2,0,Debit Card,1,0,0,0,0.1202,0.0452,7,0,,0
EXP-00900,E050,Sales,4729,Fuel,1909.03,3000,MakeMyTrip,2025-05-02,4,0,Debit Card,1,0,0,0,0.6363,0.4037,2,0,,0
EXP-00901,E001,Finance,2860,Food,987.57,2000,IRCTC,2025-07-03,3,0,UPI,1,0,0,0,0.4938,0.3453,6,0,,0
EXP-00902,E002,Marketing,5092,Food,1200.1,2000,Zomato,2025-06-25,2,0,Debit Card,1,0,0,0,0.6,0.2357,4,0,,0
EXP-00903,E003,HR,7334,Food,2449.06,2000,Swiggy,2025-07-13,6,1,Cash,0,0,0,1,1.2245,0.3339,18,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Unusually Frequent,1
